number	book	chapter	verse
7164	8	2	7
7165	8	2	8
7166	8	2	9
7167	8	2	10
7168	8	2	11
7169	8	2	12
7170	8	2	13
7171	8	2	14
7172	8	2	15
7173	8	2	16
7174	8	2	17
7175	8	2	18
7176	8	2	19
7177	8	2	20
7178	8	2	21
7179	8	2	22
7180	8	2	23
7181	8	2	24
7182	8	2	25
7183	8	2	26
7184	8	2	27
7185	8	2	28
7186	8	2	29
7187	8	2	30
7188	8	2	31
7189	8	2	32
7190	8	2	33
7191	8	2	34
7192	8	2	35
7193	8	2	36
7194	8	3	1
7195	8	3	2
7196	8	3	3
7197	8	3	4
7198	8	3	5
7199	8	3	6
7200	8	3	7
7201	8	3	8
7202	8	3	9
7203	8	3	10
7204	8	3	11
7205	8	3	12
7206	8	3	13
7207	8	3	14
7208	8	3	15
7209	8	3	16
7210	8	3	17
7211	8	3	18
7212	8	3	19
7213	8	3	20
7214	8	3	21
7215	8	4	1
7216	8	4	2
7217	8	4	3
7218	8	4	4
7219	8	4	5
7220	8	4	6
7221	8	4	7
7222	8	4	8
7223	8	4	9
7224	8	4	10
7225	8	4	11
7226	8	4	12
7227	8	4	13
7228	8	4	14
7229	8	4	15
7230	8	4	16
7231	8	4	17
7232	8	4	18
7233	8	4	19
7234	8	4	20
7235	8	4	21
7236	8	4	22
7237	8	5	1
7238	8	5	2
7239	8	5	3
7240	8	5	4
7241	8	5	5
7242	8	5	6
7243	8	5	7
7244	8	5	8
7245	8	5	9
7246	8	5	10
7247	8	5	11
7248	8	5	12
7249	8	6	1
7250	8	6	2
7251	8	6	3
7252	8	6	4
7253	8	6	5
7254	8	6	6
7255	8	6	7
7256	8	6	8
7257	8	6	9
7258	8	6	10
7259	8	6	11
7260	8	6	12
7261	8	6	13
7262	8	6	14
7263	8	6	15
7264	8	6	16
7265	8	6	17
7266	8	6	18
7267	8	6	19
7268	8	6	20
7269	8	6	21
7270	8	7	1
7271	8	7	2
7272	8	7	3
7273	8	7	4
7274	8	7	5
7275	8	7	6
7276	8	7	7
7277	8	7	8
7278	8	7	9
7279	8	7	10
7280	8	7	11
7281	8	7	12
7282	8	7	13
7283	8	7	14
7284	8	7	15
7285	8	7	16
7286	8	7	17
7287	8	8	1
7288	8	8	2
7289	8	8	3
7290	8	8	4
7291	8	8	5
7292	8	8	6
7293	8	8	7
7294	8	8	8
7295	8	8	9
7296	8	8	10
7297	8	8	11
7298	8	8	12
7299	8	8	13
7300	8	8	14
7301	8	8	15
7302	8	8	16
7303	8	8	17
7304	8	8	18
7305	8	8	19
7306	8	8	20
7307	8	8	21
7308	8	8	22
7309	8	9	1
7310	8	9	2
7311	8	9	3
7312	8	9	4
7313	8	9	5
7314	8	9	6
7315	8	9	7
7316	8	9	8
7317	8	9	9
7318	8	9	10
7319	8	9	11
7320	8	9	12
7321	8	9	13
7322	8	9	14
7323	8	9	15
7324	8	9	16
7325	8	9	17
7326	8	9	18
7327	8	9	19
7328	8	9	20
7329	8	9	21
7330	8	9	22
7331	8	9	23
7332	8	9	24
7333	8	9	25
7334	8	9	26
7335	8	9	27
7336	8	10	1
7337	8	10	2
7338	8	10	3
7339	8	10	4
7340	8	10	5
7341	8	10	6
7342	8	10	7
7343	8	10	8
7344	8	10	9
7345	8	10	10
7346	8	10	11
7347	8	10	12
7348	8	10	13
7349	8	10	14
7350	8	10	15
7351	8	10	16
7352	8	10	17
7353	8	10	18
7354	8	10	19
7355	8	10	20
7356	8	10	21
7357	8	10	22
7358	8	10	23
7359	8	10	24
7360	8	10	25
7361	8	10	26
7362	8	10	27
7363	8	11	1
7364	8	11	2
7365	8	11	3
7366	8	11	4
7367	8	11	5
7368	8	11	6
7369	8	11	7
7370	8	11	8
7371	8	11	9
7372	8	11	10
7373	8	11	11
7374	8	11	12
7375	8	11	13
7376	8	11	14
7377	8	11	15
7378	8	12	1
7379	8	12	2
7380	8	12	3
7381	8	12	4
7382	8	12	5
7383	8	12	6
7384	8	12	7
7385	8	12	8
7386	8	12	9
7387	8	12	10
7388	8	12	11
7389	8	12	12
7390	8	12	13
7391	8	12	14
7392	8	12	15
7393	8	12	16
7394	8	12	17
7395	8	12	18
7396	8	12	19
7397	8	12	20
7398	8	12	21
7399	8	12	22
7400	8	12	23
7401	8	12	24
7402	8	12	25
7403	8	13	1
7404	8	13	2
7405	8	13	3
7406	8	13	4
7407	8	13	5
7408	8	13	6
7409	8	13	7
7410	8	13	8
7411	8	13	9
7412	8	13	10
7413	8	13	11
7414	8	13	12
7415	8	13	13
7416	8	13	14
7417	8	13	15
7418	8	13	16
7419	8	13	17
7420	8	13	18
7421	8	13	19
7422	8	13	20
7423	8	13	21
7424	8	13	22
7425	8	13	23
7426	8	14	1
7427	8	14	2
7428	8	14	3
7429	8	14	4
7430	8	14	5
7431	8	14	6
7432	8	14	7
7433	8	14	8
7434	8	14	9
7435	8	14	10
7436	8	14	11
7437	8	14	12
7438	8	14	13
7439	8	14	14
7440	8	14	15
7441	8	14	16
7442	8	14	17
7443	8	14	18
7444	8	14	19
7445	8	14	20
7446	8	14	21
7447	8	14	22
7448	8	14	23
7449	8	14	24
7450	8	14	25
7451	8	14	26
7452	8	14	27
7453	8	14	28
7454	8	14	29
7455	8	14	30
7456	8	14	31
7457	8	14	32
7458	8	14	33
7459	8	14	34
7460	8	14	35
7461	8	14	36
7462	8	14	37
7463	8	14	38
7464	8	14	39
7465	8	14	40
7466	8	14	41
7467	8	14	42
7468	8	14	43
7469	8	14	44
7470	8	14	45
7471	8	14	46
7472	8	14	47
7473	8	14	48
7474	8	14	49
7475	8	14	50
7476	8	14	51
7477	8	14	52
7478	8	15	1
7479	8	15	2
7480	8	15	3
7481	8	15	4
7482	8	15	5
7483	8	15	6
7484	8	15	7
7485	8	15	8
7486	8	15	9
7487	8	15	10
7488	8	15	11
7489	8	15	12
7490	8	15	13
7491	8	15	14
7492	8	15	15
7493	8	15	16
7494	8	15	17
7495	8	15	18
7496	8	15	19
7497	8	15	20
7498	8	15	21
7499	8	15	22
7500	8	15	23
7501	8	15	24
7502	8	15	25
7503	8	15	26
7504	8	15	27
7505	8	15	28
7506	8	15	29
7507	8	15	30
7508	8	15	31
7509	8	15	32
7510	8	15	33
7511	8	15	34
7512	8	15	35
7513	8	16	1
7514	8	16	2
7515	8	16	3
7516	8	16	4
7517	8	16	5
7518	8	16	6
7519	8	16	7
7520	8	16	8
7521	8	16	9
7522	8	16	10
7523	8	16	11
7524	8	16	12
7525	8	16	13
7526	8	16	14
7527	8	16	15
7528	8	16	16
7529	8	16	17
7530	8	16	18
7531	8	16	19
7532	8	16	20
7533	8	16	21
7534	8	16	22
7535	8	16	23
7536	8	17	1
7537	8	17	2
7538	8	17	3
7539	8	17	4
7540	8	17	5
7541	8	17	6
7542	8	17	7
7543	8	17	8
7544	8	17	9
7545	8	17	10
7546	8	17	11
7547	8	17	12
7548	8	17	13
7549	8	17	14
7550	8	17	15
7551	8	17	16
7552	8	17	17
7553	8	17	18
7554	8	17	19
7555	8	17	20
7556	8	17	21
7557	8	17	22
7558	8	17	23
7559	8	17	24
7560	8	17	25
7561	8	17	26
7562	8	17	27
7563	8	17	28
7564	8	17	29
7565	8	17	30
7566	8	17	31
7567	8	17	32
7568	8	17	33
7569	8	17	34
7570	8	17	35
7571	8	17	36
7572	8	17	37
7573	8	17	38
7574	8	17	39
7575	8	17	40
7576	8	17	41
7577	8	17	42
7578	8	17	43
7579	8	17	44
7580	8	17	45
7581	8	17	46
7582	8	17	47
7583	8	17	48
7584	8	17	49
7585	8	17	50
7586	8	17	51
7587	8	17	52
7588	8	17	53
7589	8	17	54
7590	8	17	55
7591	8	17	56
7592	8	17	57
7593	8	17	58
7594	8	18	1
7595	8	18	2
7596	8	18	3
7597	8	18	4
7598	8	18	5
7599	8	18	6
7600	8	18	7
7601	8	18	8
7602	8	18	9
7603	8	18	10
7604	8	18	11
7605	8	18	12
7606	8	18	13
7607	8	18	14
7608	8	18	15
7609	8	18	16
7610	8	18	17
7611	8	18	18
7612	8	18	19
7613	8	18	20
7614	8	18	21
7615	8	18	22
7616	8	18	23
7617	8	18	24
7618	8	18	25
7619	8	18	26
7620	8	18	27
7621	8	18	28
7622	8	18	29
7623	8	18	30
7624	8	19	1
7625	8	19	2
7626	8	19	3
7627	8	19	4
7628	8	19	5
7629	8	19	6
7630	8	19	7
7631	8	19	8
7632	8	19	9
7633	8	19	10
7634	8	19	11
7635	8	19	12
7636	8	19	13
7637	8	19	14
7638	8	19	15
7639	8	19	16
7640	8	19	17
7641	8	19	18
7642	8	19	19
7643	8	19	20
7644	8	19	21
7645	8	19	22
7646	8	19	23
7647	8	19	24
7648	8	20	1
7649	8	20	2
7650	8	20	3
7651	8	20	4
7652	8	20	5
7653	8	20	6
7654	8	20	7
7655	8	20	8
7656	8	20	9
7657	8	20	10
7658	8	20	11
7659	8	20	12
7660	8	20	13
7661	8	20	14
7662	8	20	15
7663	8	20	16
7664	8	20	17
7665	8	20	18
7666	8	20	19
7667	8	20	20
7668	8	20	21
7669	8	20	22
7670	8	20	23
7671	8	20	24
7672	8	20	25
7673	8	20	26
7674	8	20	27
7675	8	20	28
7676	8	20	29
7677	8	20	30
7678	8	20	31
7679	8	20	32
7680	8	20	33
7681	8	20	34
7682	8	20	35
7683	8	20	36
7684	8	20	37
7685	8	20	38
7686	8	20	39
7687	8	20	40
7688	8	20	41
7689	8	20	42
7690	8	21	1
7691	8	21	2
7692	8	21	3
7693	8	21	4
7694	8	21	5
7695	8	21	6
7696	8	21	7
7697	8	21	8
7698	8	21	9
7699	8	21	10
7700	8	21	11
7701	8	21	12
7702	8	21	13
7703	8	21	14
7704	8	21	15
7705	8	21	16
7706	8	22	1
7707	8	22	2
7708	8	22	3
7709	8	22	4
7710	8	22	5
7711	8	22	6
7712	8	22	7
7713	8	22	8
7714	8	22	9
7715	8	22	10
7716	8	22	11
7717	8	22	12
7718	8	22	13
7719	8	22	14
7720	8	22	15
7721	8	22	16
7722	8	22	17
7723	8	22	18
7724	8	22	19
7725	8	22	20
7726	8	22	21
7727	8	22	22
7728	8	22	23
7729	8	23	1
7730	8	23	2
7731	8	23	3
7732	8	23	4
7733	8	23	5
7734	8	23	6
7735	8	23	7
7736	8	23	8
7737	8	23	9
7738	8	23	10
7739	8	23	11
7740	8	23	12
7741	8	23	13
7742	8	23	14
7743	8	23	15
7744	8	23	16
7745	8	23	17
7746	8	23	18
7747	8	23	19
7748	8	23	20
7749	8	23	21
7750	8	23	22
7751	8	23	23
7752	8	23	24
7753	8	23	25
7754	8	23	26
7755	8	23	27
7756	8	23	28
7757	8	24	1
7758	8	24	2
7759	8	24	3
7760	8	24	4
7761	8	24	5
7762	8	24	6
7763	8	24	7
7764	8	24	8
7765	8	24	9
7766	8	24	10
7767	8	24	11
7768	8	24	12
7769	8	24	13
7770	8	24	14
7771	8	24	15
7772	8	24	16
7773	8	24	17
7774	8	24	18
7775	8	24	19
7776	8	24	20
7777	8	24	21
7778	8	24	22
7779	8	24	23
7780	8	25	1
7781	8	25	2
7782	8	25	3
7783	8	25	4
7784	8	25	5
7785	8	25	6
7786	8	25	7
7787	8	25	8
7788	8	25	9
7789	8	25	10
7790	8	25	11
7791	8	25	12
7792	8	25	13
7793	8	25	14
7794	8	25	15
7795	8	25	16
7796	8	25	17
7797	8	25	18
7798	8	25	19
7799	8	25	20
7800	8	25	21
7801	8	25	22
7802	8	25	23
7803	8	25	24
7804	8	25	25
7805	8	25	26
7806	8	25	27
7807	8	25	28
7808	8	25	29
7809	8	25	30
7810	8	25	31
7811	8	25	32
7812	8	25	33
7813	8	25	34
7814	8	25	35
7815	8	25	36
7816	8	25	37
7817	8	25	38
7818	8	25	39
7819	8	25	40
7820	8	25	41
7821	8	25	42
7822	8	25	43
7823	8	25	44
7824	8	26	1
7825	8	26	2
7826	8	26	3
7827	8	26	4
7828	8	26	5
7829	8	26	6
7830	8	26	7
7831	8	26	8
7832	8	26	9
7833	8	26	10
7834	8	26	11
7835	8	26	12
7836	8	26	13
7837	8	26	14
7838	8	26	15
7839	8	26	16
7840	8	26	17
7841	8	26	18
7842	8	26	19
7843	8	26	20
7844	8	26	21
7845	8	26	22
7846	8	26	23
7847	8	26	24
7848	8	26	25
7849	8	27	1
7850	8	27	2
7851	8	27	3
7852	8	27	4
7853	8	27	5
7854	8	27	6
7855	8	27	7
7856	8	27	8
7857	8	27	9
7858	8	27	10
7859	8	27	11
7860	8	27	12
7861	8	28	1
7862	8	28	2
7863	8	28	3
7864	8	28	4
7865	8	28	5
7866	8	28	6
7867	8	28	7
7868	8	28	8
7869	8	28	9
7870	8	28	10
7871	8	28	11
7872	8	28	12
7873	8	28	13
7874	8	28	14
7875	8	28	15
7876	8	28	16
7877	8	28	17
7878	8	28	18
7879	8	28	19
7880	8	28	20
7881	8	28	21
7882	8	28	22
7883	8	28	23
7884	8	28	24
7885	8	28	25
7886	8	29	1
7887	8	29	2
7888	8	29	3
7889	8	29	4
7890	8	29	5
7891	8	29	6
7892	8	29	7
7893	8	29	8
7894	8	29	9
7895	8	29	10
7896	8	29	11
7897	8	30	1
7898	8	30	2
7899	8	30	3
7900	8	30	4
7901	8	30	5
7902	8	30	6
7903	8	30	7
7904	8	30	8
7905	8	30	9
7906	8	30	10
7907	8	30	11
7908	8	30	12
7909	8	30	13
7910	8	30	14
7911	8	30	15
7912	8	30	16
7913	8	30	17
7914	8	30	18
7915	8	30	19
7916	8	30	20
7917	8	30	21
7918	8	30	22
7919	8	30	23
7920	8	30	24
7921	8	30	25
7922	8	30	26
7923	8	30	27
7924	8	30	28
7925	8	30	29
7926	8	30	30
7927	8	30	31
7928	8	31	1
7929	8	31	2
7930	8	31	3
7931	8	31	4
7932	8	31	5
7933	8	31	6
7934	8	31	7
7935	8	31	8
7936	8	31	9
7937	8	31	10
7938	8	31	11
7939	8	31	12
7940	8	31	13
7941	9	1	1
7942	9	1	2
7943	9	1	3
7944	9	1	4
7945	9	1	5
7946	9	1	6
7947	9	1	7
7948	9	1	8
7949	9	1	9
7950	9	1	10
7951	9	1	11
7952	9	1	12
7953	9	1	13
7954	9	1	14
7955	9	1	15
7956	9	1	16
7957	9	1	17
7958	9	1	18
7959	9	1	19
7960	9	1	20
7961	9	1	21
7962	9	1	22
7963	9	1	23
7964	9	1	24
7965	9	1	25
7966	9	1	26
7967	9	1	27
7968	9	2	1
7969	9	2	2
7970	9	2	3
7971	9	2	4
7972	9	2	5
7973	9	2	6
7974	9	2	7
7975	9	2	8
7976	9	2	9
7977	9	2	10
7978	9	2	11
7979	9	2	12
7980	9	2	13
7981	9	2	14
7982	9	2	15
7983	9	2	16
7984	9	2	17
7985	9	2	18
7986	9	2	19
7987	9	2	20
7988	9	2	21
7989	9	2	22
7990	9	2	23
7991	9	2	24
7992	9	2	25
7993	9	2	26
7994	9	2	27
7995	9	2	28
7996	9	2	29
7997	9	2	30
7998	9	2	31
7999	9	2	32
8000	9	3	1
8001	9	3	2
8002	9	3	3
8003	9	3	4
8004	9	3	5
8005	9	3	6
8006	9	3	7
8007	9	3	8
8008	9	3	9
8009	9	3	10
8010	9	3	11
8011	9	3	12
8012	9	3	13
8013	9	3	14
8014	9	3	15
8015	9	3	16
8016	9	3	17
8017	9	3	18
8018	9	3	19
8019	9	3	20
8020	9	3	21
8021	9	3	22
8022	9	3	23
8023	9	3	24
8024	9	3	25
8025	9	3	26
8026	9	3	27
8027	9	3	28
8028	9	3	29
8029	9	3	30
8030	9	3	31
8031	9	3	32
8032	9	3	33
8033	9	3	34
8034	9	3	35
8035	9	3	36
8036	9	3	37
8037	9	3	38
8038	9	3	39
8039	9	4	1
8040	9	4	2
8041	9	4	3
8042	9	4	4
8043	9	4	5
8044	9	4	6
8045	9	4	7
8046	9	4	8
8047	9	4	9
8048	9	4	10
8049	9	4	11
8050	9	4	12
8051	9	5	1
8052	9	5	2
8053	9	5	3
8054	9	5	4
8055	9	5	5
8056	9	5	6
8057	9	5	7
8058	9	5	8
8059	9	5	9
8060	9	5	10
8061	9	5	11
8062	9	5	12
8063	9	5	13
8064	9	5	14
8065	9	5	15
8066	9	5	16
8067	9	5	17
8068	9	5	18
8069	9	5	19
8070	9	5	20
8071	9	5	21
8072	9	5	22
8073	9	5	23
8074	9	5	24
8075	9	5	25
8076	9	6	1
8077	9	6	2
8078	9	6	3
8079	9	6	4
8080	9	6	5
8081	9	6	6
8082	9	6	7
8083	9	6	8
8084	9	6	9
8085	9	6	10
8086	9	6	11
8087	9	6	12
8088	9	6	13
8089	9	6	14
8090	9	6	15
8091	9	6	16
8092	9	6	17
8093	9	6	18
8094	9	6	19
8095	9	6	20
8096	9	6	21
8097	9	6	22
8098	9	6	23
8099	9	7	1
8100	9	7	2
8101	9	7	3
8102	9	7	4
8103	9	7	5
8104	9	7	6
8105	9	7	7
8106	9	7	8
8107	9	7	9
8108	9	7	10
8109	9	7	11
8110	9	7	12
8111	9	7	13
8112	9	7	14
8113	9	7	15
8114	9	7	16
8115	9	7	17
8116	9	7	18
8117	9	7	19
8118	9	7	20
8119	9	7	21
8120	9	7	22
8121	9	7	23
8122	9	7	24
8123	9	7	25
8124	9	7	26
8125	9	7	27
8126	9	7	28
8127	9	7	29
8128	9	8	1
8129	9	8	2
8130	9	8	3
8131	9	8	4
8132	9	8	5
8133	9	8	6
8134	9	8	7
8135	9	8	8
8136	9	8	9
8137	9	8	10
8138	9	8	11
8139	9	8	12
8140	9	8	13
8141	9	8	14
8142	9	8	15
8143	9	8	16
8144	9	8	17
8145	9	8	18
8146	9	9	1
8147	9	9	2
8148	9	9	3
8149	9	9	4
8150	9	9	5
8151	9	9	6
8152	9	9	7
8153	9	9	8
8154	9	9	9
8155	9	9	10
8156	9	9	11
8157	9	9	12
8158	9	9	13
8159	9	10	1
8160	9	10	2
8161	9	10	3
8162	9	10	4
8163	9	10	5
8164	9	10	6
8165	9	10	7
8166	9	10	8
8167	9	10	9
8168	9	10	10
8169	9	10	11
8170	9	10	12
8171	9	10	13
8172	9	10	14
8173	9	10	15
8174	9	10	16
8175	9	10	17
8176	9	10	18
8177	9	10	19
8178	9	11	1
8179	9	11	2
8180	9	11	3
8181	9	11	4
8182	9	11	5
8183	9	11	6
8184	9	11	7
8185	9	11	8
8186	9	11	9
8187	9	11	10
8188	9	11	11
8189	9	11	12
8190	9	11	13
8191	9	11	14
8192	9	11	15
8193	9	11	16
8194	9	11	17
8195	9	11	18
8196	9	11	19
8197	9	11	20
8198	9	11	21
8199	9	11	22
8200	9	11	23
8201	9	11	24
8202	9	11	25
8203	9	11	26
8204	9	11	27
8205	9	12	1
8206	9	12	2
8207	9	12	3
8208	9	12	4
8209	9	12	5
8210	9	12	6
8211	9	12	7
8212	9	12	8
8213	9	12	9
8214	9	12	10
8215	9	12	11
8216	9	12	12
8217	9	12	13
8218	9	12	14
8219	9	12	15
8220	9	12	16
8221	9	12	17
8222	9	12	18
8223	9	12	19
8224	9	12	20
8225	9	12	21
8226	9	12	22
8227	9	12	23
8228	9	12	24
8229	9	12	25
8230	9	12	26
8231	9	12	27
8232	9	12	28
8233	9	12	29
8234	9	12	30
8235	9	12	31
8236	9	13	1
8237	9	13	2
8238	9	13	3
8239	9	13	4
8240	9	13	5
8241	9	13	6
8242	9	13	7
8243	9	13	8
8244	9	13	9
8245	9	13	10
8246	9	13	11
8247	9	13	12
8248	9	13	13
8249	9	13	14
8250	9	13	15
8251	9	13	16
8252	9	13	17
8253	9	13	18
8254	9	13	19
8255	9	13	20
8256	9	13	21
8257	9	13	22
8258	9	13	23
8259	9	13	24
8260	9	13	25
8261	9	13	26
8262	9	13	27
8263	9	13	28
8264	9	13	29
8265	9	13	30
8266	9	13	31
8267	9	13	32
8268	9	13	33
8269	9	13	34
8270	9	13	35
8271	9	13	36
8272	9	13	37
8273	9	13	38
8274	9	13	39
8275	9	14	1
8276	9	14	2
8277	9	14	3
8278	9	14	4
8279	9	14	5
8280	9	14	6
8281	9	14	7
8282	9	14	8
8283	9	14	9
8284	9	14	10
8285	9	14	11
8286	9	14	12
8287	9	14	13
8288	9	14	14
8289	9	14	15
8290	9	14	16
8291	9	14	17
8292	9	14	18
8293	9	14	19
8294	9	14	20
8295	9	14	21
8296	9	14	22
8297	9	14	23
8298	9	14	24
8299	9	14	25
8300	9	14	26
8301	9	14	27
8302	9	14	28
8303	9	14	29
8304	9	14	30
8305	9	14	31
8306	9	14	32
8307	9	14	33
8308	9	15	1
8309	9	15	2
8310	9	15	3
8311	9	15	4
8312	9	15	5
8313	9	15	6
8314	9	15	7
8315	9	15	8
8316	9	15	9
8317	9	15	10
8318	9	15	11
8319	9	15	12
8320	9	15	13
8321	9	15	14
8322	9	15	15
8323	9	15	16
8324	9	15	17
8325	9	15	18
8326	9	15	19
8327	9	15	20
8328	9	15	21
8329	9	15	22
8330	9	15	23
8331	9	15	24
8332	9	15	25
8333	9	15	26
8334	9	15	27
8335	9	15	28
8336	9	15	29
8337	9	15	30
8338	9	15	31
8339	9	15	32
8340	9	15	33
8341	9	15	34
8342	9	15	35
8343	9	15	36
8344	9	15	37
8345	9	16	1
8346	9	16	2
8347	9	16	3
8348	9	16	4
8349	9	16	5
8350	9	16	6
8351	9	16	7
8352	9	16	8
8353	9	16	9
8354	9	16	10
8355	9	16	11
8356	9	16	12
8357	9	16	13
8358	9	16	14
8359	9	16	15
8360	9	16	16
8361	9	16	17
8362	9	16	18
8363	9	16	19
8364	9	16	20
8365	9	16	21
8366	9	16	22
8367	9	16	23
8368	9	17	1
8369	9	17	2
8370	9	17	3
8371	9	17	4
8372	9	17	5
8373	9	17	6
8374	9	17	7
8375	9	17	8
8376	9	17	9
8377	9	17	10
8378	9	17	11
8379	9	17	12
8380	9	17	13
8381	9	17	14
8382	9	17	15
8383	9	17	16
8384	9	17	17
8385	9	17	18
8386	9	17	19
8387	9	17	20
8388	9	17	21
8389	9	17	22
8390	9	17	23
8391	9	17	24
8392	9	17	25
8393	9	17	26
8394	9	17	27
8395	9	17	28
8396	9	17	29
8397	9	18	1
8398	9	18	2
8399	9	18	3
8400	9	18	4
8401	9	18	5
8402	9	18	6
8403	9	18	7
8404	9	18	8
8405	9	18	9
8406	9	18	10
8407	9	18	11
8408	9	18	12
8409	9	18	13
8410	9	18	14
8411	9	18	15
8412	9	18	16
8413	9	18	17
8414	9	18	18
8415	9	18	19
8416	9	18	20
8417	9	18	21
8418	9	18	22
8419	9	18	23
8420	9	18	24
8421	9	18	25
8422	9	18	26
8423	9	18	27
8424	9	18	28
8425	9	18	29
8426	9	18	30
8427	9	18	31
8428	9	18	32
8429	9	19	1
8430	9	19	2
8431	9	19	3
8432	9	19	4
8433	9	19	5
8434	9	19	6
8435	9	19	7
8436	9	19	8
8437	9	19	9
8438	9	19	10
8439	9	19	11
8440	9	19	12
8441	9	19	13
8442	9	19	14
8443	9	19	15
8444	9	19	16
8445	9	19	17
8446	9	19	18
8447	9	19	19
8448	9	19	20
8449	9	19	21
8450	9	19	22
8451	9	19	23
8452	9	19	24
8453	9	19	25
8454	9	19	26
8455	9	19	27
8456	9	19	28
8457	9	19	29
8458	9	19	30
8459	9	19	31
8460	9	19	32
8461	9	19	33
8462	9	19	34
8463	9	19	35
8464	9	19	36
8465	9	19	37
8466	9	19	38
8467	9	19	39
8468	9	19	40
8469	9	19	41
8470	9	19	42
8471	9	19	43
8472	9	19	44
8473	9	20	1
8474	9	20	2
8475	9	20	3
8476	9	20	4
8477	9	20	5
8478	9	20	6
8479	9	20	7
8480	9	20	8
8481	9	20	9
8482	9	20	10
8483	9	20	11
8484	9	20	12
8485	9	20	13
8486	9	20	14
8487	9	20	15
8488	9	20	16
8489	9	20	17
8490	9	20	18
8491	9	20	19
8492	9	20	20
8493	9	20	21
8494	9	20	22
8495	9	20	23
8496	9	20	24
8497	9	20	25
8498	9	20	26
8499	9	21	1
8500	9	21	2
8501	9	21	3
8502	9	21	4
8503	9	21	5
8504	9	21	6
8505	9	21	7
8506	9	21	8
8507	9	21	9
8508	9	21	10
8509	9	21	11
8510	9	21	12
8511	9	21	13
8512	9	21	14
8513	9	21	15
8514	9	21	16
8515	9	21	17
8516	9	21	18
8517	9	21	19
8518	9	21	20
8519	9	21	21
8520	9	21	22
8521	9	22	1
8522	9	22	2
8523	9	22	3
8524	9	22	4
8525	9	22	5
8526	9	22	6
8527	9	22	7
8528	9	22	8
8529	9	22	9
8530	9	22	10
8531	9	22	11
8532	9	22	12
8533	9	22	13
8534	9	22	14
8535	9	22	15
8536	9	22	16
8537	9	22	17
8538	9	22	18
8539	9	22	19
8540	9	22	20
8541	9	22	21
8542	9	22	22
8543	9	22	23
8544	9	22	24
8545	9	22	25
8546	9	22	26
8547	9	22	27
8548	9	22	28
8549	9	22	29
8550	9	22	30
8551	9	22	31
8552	9	22	32
8553	9	22	33
8554	9	22	34
8555	9	22	35
8556	9	22	36
8557	9	22	37
8558	9	22	38
8559	9	22	39
8560	9	22	40
8561	9	22	41
8562	9	22	42
8563	9	22	43
8564	9	22	44
8565	9	22	45
8566	9	22	46
8567	9	22	47
8568	9	22	48
8569	9	22	49
8570	9	22	50
8571	9	22	51
8572	9	23	1
8573	9	23	2
8574	9	23	3
8575	9	23	4
8576	9	23	5
8577	9	23	6
8578	9	23	7
8579	9	23	8
8580	9	23	9
8581	9	23	10
8582	9	23	11
8583	9	23	12
8584	9	23	13
8585	9	23	14
8586	9	23	15
8587	9	23	16
8588	9	23	17
8589	9	23	18
8590	9	23	19
8591	9	23	20
8592	9	23	21
8593	9	23	22
8594	9	23	23
8595	9	23	24
8596	9	23	25
8597	9	23	26
8598	9	23	27
8599	9	23	28
8600	9	23	29
8601	9	23	30
8602	9	23	31
8603	9	23	32
8604	9	23	33
8605	9	23	34
8606	9	23	35
8607	9	23	36
8608	9	23	37
8609	9	23	38
8610	9	23	39
8611	9	24	1
8612	9	24	2
8613	9	24	3
8614	9	24	4
8615	9	24	5
8616	9	24	6
8617	9	24	7
8618	9	24	8
8619	9	24	9
8620	9	24	10
8621	9	24	11
8622	9	24	12
8623	9	24	13
8624	9	24	14
8625	9	24	15
8626	9	24	16
8627	9	24	17
8628	9	24	18
8629	9	24	19
8630	9	24	20
8631	9	24	21
8632	9	24	22
8633	9	24	23
8634	9	24	24
8635	9	24	25
8636	10	1	1
8637	10	1	2
8638	10	1	3
8639	10	1	4
8640	10	1	5
8641	10	1	6
8642	10	1	7
8643	10	1	8
8644	10	1	9
8645	10	1	10
8646	10	1	11
8647	10	1	12
8648	10	1	13
8649	10	1	14
8650	10	1	15
8651	10	1	16
8652	10	1	17
8653	10	1	18
8654	10	1	19
8655	10	1	20
8656	10	1	21
8657	10	1	22
8658	10	1	23
8659	10	1	24
8660	10	1	25
8661	10	1	26
8662	10	1	27
8663	10	1	28
8664	10	1	29
8665	10	1	30
8666	10	1	31
8667	10	1	32
8668	10	1	33
8669	10	1	34
8670	10	1	35
8671	10	1	36
8672	10	1	37
8673	10	1	38
8674	10	1	39
8675	10	1	40
8676	10	1	41
8677	10	1	42
8678	10	1	43
8679	10	1	44
8680	10	1	45
8681	10	1	46
8682	10	1	47
8683	10	1	48
8684	10	1	49
8685	10	1	50
8686	10	1	51
8687	10	1	52
8688	10	1	53
8689	10	2	1
8690	10	2	2
8691	10	2	3
8692	10	2	4
8693	10	2	5
8694	10	2	6
8695	10	2	7
8696	10	2	8
8697	10	2	9
8698	10	2	10
8699	10	2	11
8700	10	2	12
8701	10	2	13
8702	10	2	14
8703	10	2	15
8704	10	2	16
8705	10	2	17
8706	10	2	18
8707	10	2	19
8708	10	2	20
8709	10	2	21
8710	10	2	22
8711	10	2	23
8712	10	2	24
8713	10	2	25
8714	10	2	26
8715	10	2	27
8716	10	2	28
8717	10	2	29
