6291	H6291	פַּגָּה	H:N-M	early fig	1) green fig, early fig	6291	
6292	H6292	פִּגּוּל	H:N-M	refuse	1) foul thing, refuse<br>1a) unclean sacrificial flesh (only use)	6292	
6293	H6293	פָּגַע	H:V	to fall on	1) to encounter, meet, reach, entreat, make intercession<br>1a) (Qal)<br>1a1) to meet, light upon, join<br>1a2) to meet (of kindness)<br>1a3) to encounter, fall upon (of hostility)<br>1a4) to encounter, entreat (of request)<br>1a5) to strike, touch (of boundary)<br>1b) (Hiphil)<br>1b1) to cause to light upon<br>1b2) to cause to entreat<br>1b3) to make entreaty, interpose<br>1b4) to make attack<br>1b5) to reach the mark	6293	
6294	H6294	פֶּ֫גַע	H:N-M	chance	1) occurrence, happening, chance	6294	
6295	H6295	פַּגְעִיאֵל	N:N-M-P	Pagiel	"Pagiel = ""event of God""<br>1) son of Ocran and chief of the tribe of Asher at the time of the exodus"	6295	
6296	H6296	פָּגַר	H:V	to faint	1) (Piel) to be exhausted, be faint	6296	
6297	H6297	פֶּ֫גֶר	H:N-M	corpse	1) corpse, carcass, monument, stela<br>1a) corpse (of man)<br>1b) carcass (of animals)	6297	
6298	H6298	פָּגַשׁ	H:V	to meet	1) to meet, join, encounter<br>1a) (Qal) to meet, encounter<br>1b) (Niphal) to meet together, meet each other<br>1c) (Piel) to meet, encounter	6298	
6299	H6299	פָּדָה	H:V	to ransom	1) to ransom, redeem, rescue, deliver<br>1a) (Qal) to ransom<br>1b) (Niphal) to be ransomed<br>1c) (Hiphil) to allow one to be ransomed<br>1d) (Hophal) redeemed	6299	
6300	H6300	פְּדַהְאֵל	N:N-M-P	Pedahel	"Pedahel = ""ransomed by God""<br>1) son of Ammihud and prince of the tribe of Naphtali"	6300	
6301	H6301	פְּדָהצוּר	N:N-M-P	Pedahzur	"Pedahzur = ""the Rock has ransomed""<br>1) father of Gamaliel who was the chief of the tribe of Manasseh at the time of the exodus"	6301	
6302	H6302	פְּדוּיִם	H:N-M	ransomed	1) ransom	6302	
6303	H6303	פָּדוֹן	N:N-M-P	Padon	"Padon = ""ransom""<br>1) an head or ancestor of a family of temple slaves who returned with Zerubbabel"	6303	
6304	H6304	פְּדוּת	H:N-F	redemption	1) ransom	6304	
6305	H6305	פְּדָיָהוּ	N:N-M-P	Pedaiah	"Pedaiah = ""Jehovah has ransomed""<br>1) father of Zebudah, the wife of king Josiah and the mother of king Jehoiakim both of Judah<br>2) father of Zerubbabel and brother of Shealtiel who is usually called the father of Zerubbabel probably because of a lack of an heir from Shealtiel who was in the direct line of succession"	6305	
6306	H6306	(a) פִּדְיוֹם (b) פִּדְיוֹן	(a) H:N-M (b) H:N-M	(a) redemption (b) redemption	(a) 1) ransom, redemption (b) 1) ransom, redemption	6306	
6307	H6307	פַּדָּן	N:N--L	Paddan	"Padan or Padan-aram = ""field""<br>1) a plain or tableland in northern Mesopotamia in Aram, a region of Syria"	6307	
6308	H6308	פָּדַע	H:V	to deliver	1) (Qal) to deliver<br>1a) meaning uncertain	6308	
6309	H6309	פֶּ֫דֶר	H:N-M	suet	1) fat, suet	6309	
6310	H6310	פֶּה	H:N-M	lip	"peh<br>1) mouth<br>1a) mouth (of man)<br>1b) mouth (as organ of speech)<br>1c) mouth (of animals)<br>1d) mouth, opening, orifice (of a well, river, etc)<br>1e) extremity, end pim<br>2) a weight equal to one third of a shekel, occurs only in <ref onclick=""bcv(9,13,21)"">1Sa 13:21</ref>"	6310	
6311	H6311	פֹּה	H:ADV	here	1) here, from here, hither<br>1a) here<br>1b) hither	6311	
6312	H6312	פּוּאָה	N:N-M-P	Puah	"Puah or Pua or Phuvah = ""splendid""<br>1) son of Issachar<br>1a) also 'Pua' and 'Phuvah'<br>2) man of Issachar, father of Tola, the judge of Israel after Abimelech"	6312	
6313	H6313	פּוּג	H:V	be numb	1) to grow numb, be feeble, be benumbed<br>1a) (Qal) to be feeble<br>1b) (Niphal) to be benumbed	6313	
6314	H6314	פּוּגַת	H:N-F	cessation	1) benumbing, cessation, rest, relief	6314	
6315	H6315	פּוּחַ	H:V	to breathe	1) to breathe, blow<br>1a) (Qal) to breathe<br>1b) (Hiphil)<br>1b1) to cause to exhale or breathe<br>1b2) to puff, snort<br>1b3) to excite, inflame<br>1b4) to puff, pant for it<br>1b5) to breathe out, utter<br>1b6) to blow, blast	6315	
6316	H6316	פּוּט	N:N-M-P + N:N-M-PG	Put	"Phut or Put = ""a bow""<br>1) a nation and people of northern Africa; probably Libyans"	6316	
6317	H6317	פּוּטִיאֵל	N:N-M-P	Putiel	"Putiel = ""afflicted of God""<br>1) father of the wife of Eleazar, the son of Aaron"	6317	
6318	H6318	פּוֹטִיפַר	N:N-M-P	Potiphar	"Potiphar = ""belonging to the sun""<br>1) an officer of Pharaoh, chief of the executioners, and the master to whom Joseph was sold as a slave"	6318	
6319	H6319	פּוֹטִי פֶ֫רַע	N:N-M-P	Potiphera	"Poti-pherah = ""he whom the Ra gave""<br>1) an Egyptian, priest of On, father of Asenath, the wife whom Pharaoh gave to Joseph"	6319	
6320	H6320	פּוּךְ	H:N-M	color	1) antimony, stibium, black paint<br>1a) eye cosmetic	6320	
6321	H6321	פּוֹל	H:N-M	bean	1) beans	6321	
6322	H6322	פּוּל	N:N-M-P + N:N--L	Pul	"Pul = ""distinguishing""<br>1) the Babylonian name for Tiglath-pileser III, king of Assyria"	6322	
6323	H6323	פּוּן	H:V	to distract	1) (Qal) to be perplexed, be distracted<br>1a) meaning dubious	6323	
6324	H6324	פּוּנִי	N:N--PG	Punite	"Punites = see Puah ""scattered""<br>1) descendants of Puah, the son of Issachar"	6324	
6325	H6325	פּוּנֹן	N:N--L	Punon	"Punon = ""darkness""<br>1) a station of Israel in their wilderness wanderings"	6325	
6326	H6326	פּוּעָה	N:N-F-P	Puah	"Puah = ""splendid""<br>1) one of the 2 midwives of the Hebrews ordered by Pharaoh to kill all the male children born to Israel; time of Moses"	6326	
6327	H6327	(a) פּוּץ (b) מֵפִיץ (c) פּוּץ (d) פָּצַץ	(a) H:V (b) H:N-M (c) H:V (d) H:V	(a) to scatter (b) scatterer (c) to flow (d) to shatter	(a) 1) to scatter, be dispersed, be scattered<br>1a) (Qal) to be dispersed, be scattered<br>1b) (Niphal)<br>1b1) to be scattered<br>1b2) to be spread abroad<br>1c) (Hiphil) to scatter<br>1d) Hithpael) scatter (b) n.m.<br>1) scatterer (c) 1) (Qal) to flow, overflow (d) 1) to break<br>1a) (Polel) to shatter<br>1b) (Pilpel) to dash to pieces	6327	
6328	H6328	פּוּק	H:V	to reel	1) to reel, totter, stumble<br>1a) (Qal) to reel<br>1b) (Hiphil)<br>1b1) to totter, wobble<br>1b2) to cause tottering	6328	
6329	H6329	פּוּק	H:V	to promote	1) to bring out, furnish, promote, go out, issue<br>1a) (Hiphil)<br>1a1) to produce, furnish<br>1a2) to bring out, elicit, obtain, cause to come out from<br>1a3) to promote<br>1a4) to cause to go out to	6329	
6330	H6330	פּוּקָה	H:N-F	staggering	1) tottering, staggering, stumbling<br>1a) of qualm of conscience (fig.)	6330	
6331	H6331	פּוּר	H:V	to break	1) (Hiphil) to break, crush	6331	
6332	H6332	פּוּר	H:N-M	Purim	"Pur or Purim = ""lot"" or ""piece""<br>1) lot<br>1a) a special feast among the post-exilic Jews, to celebrate their deliverance from Haman's destruction through queen Esther's heroic actions"	6332	
6333	H6333	פּוּרָה	H:N-F	winepress	1) winepress	6333	
6334	H6334	פּוֹרָתָא	N:N-M-P	Poratha	"Poratha = ""fruitfulness"" or ""frustration""<br>1) one of the ten sons of Haman, the enemy of Mordecai and Esther"	6334	
6335	H6335	(a) פּוּשׁ (b) פּוּשׁ	(a) H:V (b) H:V	(a) to leap (b) to scatter	(a) 1) to spring about<br>1a) (Qal) to frisk, act proudly (fig.) (b) 1) (Niphal) to be scattered, be spread	6335	
6336	H6336	פּוּתִי	N:N--PG	Puthite	"Puhites = ""openess""<br>1) a family of Judah"	6336	
6337	H6337	פַּז	H:N-M	pure gold	1) refined or pure gold	6337	
6338	H6338	פָּזַז	H:V	be refined	1) to refine, be refined<br>1a) (Hophal) to be refined	6338	
6339	H6339	פָּזַז	H:V	be agile	1) to bound, be agile, be supple<br>1a) (Qal) to be nimble<br>1b) (Piel) to leap, show agility	6339	
6340	H6340	פָּזַר	H:V	to scatter	1) to scatter, disperse<br>1a) (Qal)<br>1a1) to scatter<br>1a2) scattered (participle)<br>1b) (Niphal) to be scattered<br>1c) (Piel) to scatter<br>1d) (Pual) to be scattered	6340	
6341	H6341	(a) פַּח (b) פַּח	(a) H:N-M (b) H:N-M	(a) snare (b) plate	(a) 1) bird trap, trap, snare<br>1a) bird trap (literal)<br>1b) of calamities, plots, source or agent of calamity (fig.) (b) 1) plate (of metal)	6341	
6342	H6342	פָּחַד	H:V	to dread	1) to fear, tremble, revere, dread, be in awe or dread<br>1a) (Qal)<br>1a1) to be in dread<br>1a2) to be in awe<br>1b) (Piel) to be in great dread<br>1c) (Hiphil) to cause to dread	6342	
6343	H6343	פַּ֫חַד	H:N-M	dread	1) terror, dread<br>1a) dread<br>1b) object of dread	6343	
6344	H6344	פַּ֫חַד	H:N-M	thigh	1) thigh	6344	
6345	H6345	פַּחְדָּה	H:N-F	dread	1) dread, fear, awe, religious awe	6345	
6346	H6346	פֶּחָה	H:N-M	governor	1) governor	6346	
6347	H6347	פֶּחָה	A:N-M	governor	1) governor	6347	
6348	H6348	פָּחַז	H:V	be reckless	1) (Qal) to be wanton, be reckless, be frothy	6348	
6349	H6349	פַּ֫חַז	H:N-M	recklessness	1) recklessness, wantonness, unbridled license, frothiness	6349	
6350	H6350	פַּחֲזוּת	H:N-F	recklessness	1) recklessness, extravagance, frivolity	6350	
6351	H6351	פָּחַח	H:V	to ensnare	1) (Hiphil) to ensnare, trap	6351	
6352	H6352	פֶּחָם	H:N-M	coal	1) coal, charcoal, ember	6352	
6353	H6353	פֶּחָר	A:N-M	potter	1) potter	6353	
6354	H6354	פַּ֫חַת	H:N-M	pit	1) pit, hole	6354	
6355	H6355	פַּ֫חַת מוֹאָב	N:N-M-P	Pahath-moab	"Pahath-moab = ""pit of Moab""<br>1) ancestor of one or two families of Israel who returned from exile in Babylon<br>2) a leader of the people, father of the wall rebuilder Hashub, and one who signed the covenant with Nehemiah"	6355	
6356	H6356	פְּחֶ֫תֶת	H:N-F	eating	1) a boring or eating out, hole, hollow<br>1a) of leprous decay in garment	6356	
6357	H6357	פִּטְדָה	H:N-F	topaz	1) topaz or chrysolite<br>1a) a precious stone	6357	
6358	H6358	פָּטוּר	H:V	to_open	1) opened<br>1a) (Qal) dismissed<br>1b) (Hiphil) shoot out	6358	
6359	H6359	פָּטִיר	H:A	free	1) unoccupied, free to work	6359	
6360	H6360	פַּטִּישׁ	H:N-M	hammer	1) forge hammer, hammer	6360	
6361	H6361	פְּטַשׁ	A:N-M	legging	1) a garment, coat, tunic<br>1a) meaning dubious	6361	
6362	H6362	פָּטַר	H:V	to separate	1) to separate, set free, remove, open, escape, burst through<br>1a) (Qal)<br>1a1) to remove (oneself), escape<br>1a2) to set free, let out	6362	
6363	H6363	(a) פֶּ֫טֶר (b) פִּטְרָה	(a) H:N-M (b) H:N-M	(a) firstborn (b) firstborn	(a) 1) firstborn, firstling, that which separates or first opens (b) 1) firstborn, firstling, that which separates or first opens	6363	
6364	H6364	פִּי־בֶ֫סֶת	N:N--L	Pi-beseth	"Pi-beseth = ""mouth of loathing""<br>1) a town of lower Egypt located on the west bank of the Pelusiac branch of the Nile about 40 miles from Memphis<br>1a) same as 'Bubastis' named after the goddess of the same name"	6364	
6365	H6365	פִּיד	H:N-M	disaster	1) ruin, disaster, destruction	6365	
6366	H6366	פֵּיָה	H:N-F	two-edged	1) edge (of a sword)	6366	
6367	H6367	פִּי הַחִירֹת	N:N--L	Pi-hahiroth	"Pi-hahiroth = ""place where sedge grows""<br>1) the 3rd encampment of the Israelites after leaving Goshen in Egypt and the last one before crossing the Red Sea"	6367	
6368	H6368	פִּיחַ	H:N-M	soot	1) soot, ashes	6368	
6369	H6369	פִּיכֹל	N:N-M-P	Phicol	"Phichol = ""strong""<br>1) chief captain of the army of king Abimelech of the Philistines of Gerar in the days of Abraham and Isaac"	6369	
6370	H6370	פִּלֶ֫גֶשׁ	H:N-F	concubine	1) concubine, paramour<br>1a) concubine<br>1b) paramour	6370	
6371	H6371	פִּימָה	H:N-F	excess fat	1) super abundance (of fat), excessive fat	6371	
6372	H6372	פִּינְחָס	N:N-M-P	Phinehas	"Phinehas = ""mouth of brass""<br>1) son of Eleazar and grandson of Aaron; his zealousness for the Lord averted a plague on Israel and gained him the promise of the Lord of an everlasting priesthood in his family<br>2) a priest and the son of the priest Eli<br>3) the father of a helper of Ezra"	6372	
6373	H6373	פִּינֹן	N:N-M-P	Pinon	"Pinon = ""darkness""<br>1) one of the chiefs of Edom"	6373	
6374	H6374	פִּיפִיָּה	H:N-F	tooth	1) tooth	6374	
6375	H6375	פִּיק	H:N-M	tottering	1) tottering, staggering, stagger, stumble	6375	
6376	H6376	פִּישׁוֹן	N:N--L	Pishon	"Pison = ""increase""<br>1) one of the four rivers used to describe the location of the garden of Eden"	6376	
6377	H6377	פִּיתוֹן	N:N-M-P	Pithon	"Pithon = ""harmless""<br>1) son of Micah, grandson of Mephibosheth, descendant of Saul"	6377	
6378	H6378	פַּךְ	H:N-M	vial	1) vial, flask	6378	
6379	H6379	פָּכָה	H:V	to trickle	1) to trickle, pour<br>1a) (Piel) to trickle, drop down (water)	6379	
6380	H6380	פֹּכֶ֫רֶת הַצְבָיִם	N:N-M-P	Pochereth-hazzebaim	"Pochereth of Zebaim = ""here the cutting off""<br>1) a servant of Solomon whose descendants returned from exile with Zerubbabel"	6380	
6381	H6381	פָּלָא	H:V	to wonder	1) to be marvellous, be wonderful, be surpassing, be extraordinary, separate by distinguishing action<br>1a) (Niphal)<br>1a1) to be beyond one's power, be difficult to do<br>1a2) to be difficult to understand<br>1a3) to be wonderful, be extraordinary<br>1a3a) marvellous (participle)<br>1b) (Piel) to separate (an offering)<br>1c) (Hiphil)<br>1c1) to do extraordinary or hard or difficult thing<br>1c2) to make wonderful, do wondrously<br>1d) (Hithpael) to show oneself wonderful or marvellous	6381	
6382	H6382	פֶּ֫לֶא	H:N-M	wonder	1) wonder, marvel<br>1a) wonder (extraordinary, hard to understand thing)<br>1b) wonder (of God's acts of judgment and redemption)	6382	
6383	H6383	פִּלְאִי	H:A	incomprehensible	1) wonderful, incomprehensible, extraordinary	6383	
6384	H6384	פַּלֻּאִי	N:N--PG	Palluite	"Palluites = see Pallu ""wonderful""<br>1) descendants of Pallu, the 2nd son of Reuben"	6384	
6385	H6385	פָּלַג	H:V	to divide	1) to divide, split<br>1a) (Niphal) to be split, be divided<br>1b) (Piel)<br>1b1) to split, cleave<br>1b2) to divide	6385	
6386	H6386	פְּלַג	A:V	to divide	1) to divide<br>1a) (P'al) to be divided	6386	
6387	H6387	פְּלַג	A:N-M	half	1) half	6387	
6388	H6388	פֶּ֫לֶג	H:N-M	stream	1) channel, canal	6388	
6389	H6389	פֶּ֫לֶג	N:N-M-P	Peleg	"Peleg = ""division""<br>1) son of Eber and brother of Joktan"	6389	
6390	H6390	פְּלַגָּה	H:N-F	stream	1) stream, division, river<br>1a) stream<br>1b) divisions, sections	6390	
6391	H6391	פְּלֻגָּה	H:N-F	division	1) division	6391	
6392	H6392	פְּלֻגָּה	A:N-F	division	1) division, section	6392	
6393	H6393	פְּלָדָה	H:N-F	iron	1) iron, steel	6393	
6394	H6394	פִּלְדָּשׁ	N:N-M-P	Pildash	"Pildash = ""flame of fire""<br>1) one of the 8 sons of Nahor, the brother of Abraham, by Milcah his wife or niece"	6394	
6395	H6395	פָּלָה	H:V	be distinguished	1) to be distinct, marked out, be separated, be distinguished<br>1a) (Niphal)<br>1a1) to be distinct, be separated, be distinguished<br>1a2) to be wonderful<br>1b) (Hiphil) to make separate, set apart	6395	
6396	H6396	פַּלּוּא	N:N-M-P	Pallu	"Pallu or Phallu = ""distinguished""<br>1) the 2nd son of Reuben, father of Eliab, and progenitor of a family of Israel"	6396	
6397	H6397	פְּלוֹנִי	N:N--LG	Pelonite	"Pelonite = ""a certain one""<br>1) the inhabitants of a presently unknown place"	6397	
6398	H6398	פָּלַח	H:V	to cleave	1) to cleave, slice<br>1a) (Qal) to cleave, plow<br>1b) (Piel)<br>1b1) to cleave open or through<br>1b2) to cause to cleave open<br>1b3) to slice, pierce	6398	
6399	H6399	פְּלַח	A:V	to serve	1) to serve, worship, revere, minister for, pay reverence to<br>1a) (P'al)<br>1a1) to pay reverence to<br>1a2) to serve	6399	
6400	H6400	פֶּ֫לַח	H:N-F	millstone	1) cleavage, mill-stone, cut, slice, part cut off<br>1a) mill-stone<br>1b) cleavage, slice	6400	
6401	H6401	פִּלְחָא	N:N-M-P	Pilha	"Pileha = ""slicing""<br>1) a chief of the people who sealed the covenant with Nehemiah"	6401	
6402	H6402	פׇּלְחָן	A:N-M	service	1) service, worship	6402	
6403	H6403	פָּלַט	H:V	to escape	1) to escape, save, deliver, slip away<br>1a) (Qal) to escape<br>1b) (Piel)<br>1b1) to bring into security, deliver<br>1b2) to cause to escape, cast forth<br>1b3) to be delivered<br>1b4) to slip away<br>1c) (Hiphil) to bring into security, bring to safety	6403	
6404	H6404	פֶּ֫לֶט	N:N-M-P	Pelet	"Pelet = ""deliverance""<br>1) son of Jahdai and a descendant of Caleb<br>2) son of Azmaveth and one of David's mighty warriors who joined him at Ziklag"	6404	
6405	H6405	פַּלֵּט	H:N-M	deliverance	1) deliverance, escape	6405	
6406	H6406	פַּלְטִי	N:N-M-P	Palti	"Palti or Phalti = ""my deliverance""<br>1) son of Raphu, the spy chosen from the tribe of Benjamin<br>2) son of Laish, the man to whom king Saul gave his daughter Michal in marriage even though she was already married to David"	6406	
6407	H6407	פַּלְטִי	N:N--PG	Paltite	"Paltite = ""escape""<br>1) a descendant of Palti or an inhabitant of Beth-palet"	6407	
6408	H6408	פִּלְטָ֑י	N:N-M-P	Piltai	"Piltai = ""my deliverances""<br>1) a priest, representative of the priestly house of Moadiah; an exile who returned with Zerubbabel"	6408	
6409	H6409	פַּלְטִיאֵל	N:N-M-P	Paltiel	"Paltiel or Phaltiel = ""God delivers""<br>1) son of Azzan and prince of the tribe of Issachar appointed as one of the 12 to apportion the land of Canaan<br>2) son of Laish of Gallim to whom Saul gave Michal in marriage after his mad jealousy had driven David forth as an outlaw"	6409	
6410	H6410	פְּלַטְיָ֫הוּ	N:N-M-P	Pelatiah	"Pelatiah = ""Jehovah delivers""<br>1) son of Hananiah and grandson of Zerubbabel<br>2) a Simeonite in the days of king Hezekiah of Judah who was one of the captains of 500 men who defeated the Amalekites who had escaped<br>3) one of the heads of the people who sealed the covenant with Nehemiah<br>4) son of Benaiah and one of the princes of the people against whom Ezekiel was ordered to prophesy doom"	6410	
6411	H6411	(a) פְּלָאיָה (b) פְּלָיָה	(a) N:N-M-P (b) N:N-M-P	(a) Pelaiah (b) Pelaiah	"(a) Pelaiah = ""Jehovah does wonders""<br>1) son of Elioenai and a descendant of David in the royal line<br>2) a priest who helped Ezra to expound the law to the people and also sealed the covenant with Nehemiah (b) Pelaiah = ""Jehovah does wonders""<br>1) son of Elioenai and a descendant of David in the royal line<br>2) a priest who helped Ezra to expound the law to the people and also sealed the covenant with Nehemiah"	6411	
6412	H6412	(a) פָּלִיט (b) פָּלֵיט	(a) H:N-M (b) H:N-M	(a) survivor (b) survivor	(a) 1) refugee, fugitive, escaped one (b) 1) refugee, fugitive, escaped one	6412	
6413	H6413	פְּלֵיטָה	H:N-F	survivor	1) escape, deliverance<br>1a) escape, deliverance<br>1b) escaped remnant	6413	
6414	H6414	פָּלִיל	H:N-M	judge	1) judge, assessment, estimate	6414	
6415	H6415	פְּלִילָה	H:N-F	judge	1) office of judge or umpire<br>2) (CLBL) judgment, decision	6415	
6416	H6416	פְּלִילִי	H:A	judge	1) for a judge, calling for judgment, judicial, assessable, criminal	6416	
6417	H6417	פְּלִילִיָּה	H:N-F	judgment	1) the giving a decision, pronouncement of judgment, reasoning	6417	
6418	H6418	פֶּ֫לֶךְ	H:N-M	district	1) whirl of spindle, stick, district<br>1a) whirl of spindle, stick<br>1b) district, circuit	6418	
6419	H6419	פָּלַל	H:V	to pray	1) to intervene, interpose, pray<br>1a) (Piel) to mediate, judge<br>1b)(Hithpael)<br>1b1) to intercede<br>1b2) to pray	6419	
6420	H6420	פָּלָל	N:N-M-P	Palal	"Palal = ""judge""<br>1) son of Uzai and one who assisted in restoring the walls of Jerusalem in the time of Nehemiah"	6420	
6421	H6421	פְּלַלְיָה	N:N-M-P	Pelaliah	"Pelaliah = ""Jehovah has judged""<br>1) son of Amzi and ancestor of Adaiah the priest in the time of Nehemiah"	6421	
6422	H6422	פַּלְמוֹנִי	H:PRON	certain	1) a certain one	6422	
6423	H6423	פְּלֹנִי	H:PRON	certain	1) a certain one	6423	
6424	H6424	פָּלַס	H:V	to watch	1) (Piel) to weigh, make level, balance<br>1a) to weigh out<br>1b) to make level or smooth	6424	
6425	H6425	פֶּ֫לֶס	H:N-M	balance	1) balance, scale	6425	
6426	H6426	פָּלַץ	H:V	to shudder	1) (Hithpael) to shudder, tremble	6426	
6427	H6427	פַּלָּצוּת	H:N-F	shuddering	1) shuddering, trembling	6427	
6428	H6428	פָּלַשׁ	H:V	to wallow	1) to roll<br>1a) (Hithpael) to roll in ashes or dust (as an act of mourning)	6428	
6429	H6429	פְּלֶ֫שֶׁת	N:N--L	Palestina	"Philistia = ""land of sojourners""<br>1) the general territory on the west coast of Canaan or the entire country of Palestine"	6429	
6430	H6430	פְּלִשְׁתִּי	N:N--LG	Philistine	"Philistine = ""immigrants""<br>1) an inhabitant of Philistia; descendants of Mizraim who immigrated from Caphtor (Crete?) to the western seacoast of Canaan"	6430	
6431	H6431	פֶּ֫לֶת	N:N-M-P	Peleth	"Peleth = ""swiftness""<br>1) a Reubenite, father of On who rebelled with Dathan and Abiram in the days of the wilderness wanderings<br>2) son of Jonathan and a descendant of Jerahmeel of Judah"	6431	
6432	H6432	פְּלֵתִי	N:N--TG	Pelethite	"Pelethites = ""couriers""<br>1) a collective name for the guardsmen of David<br>1a) probably descendants of an unknown person, perhaps Philistine mercenaries"	6432	
6433	H6433	פֻּם	A:N-M	mouth	1) mouth	6433	
6434	H6434	פֵּן	H:N-M	corner	1) corner<br>1a) corner (of square objects)<br>1b) corner (of ruler or chief-fig.)	6434	
6435	H6435	פֶּן־	H:CONJ	lest	conj<br>1) lest, not, beware lest<br>adv<br>2) lest	6435	
6436	H6436	פַּנַּג	H:N-M	cake	1) Pannag-an edible food, perhaps pastry<br>1a) meaning dubious	6436	
6437	H6437	פָּנָה	H:V	to turn	1) to turn<br>1a) (Qal)<br>1a1) to turn toward or from or away<br>1a2) to turn and do<br>1a3) to turn, decline (of day)<br>1a4) to turn toward, approach (of evening)<br>1a5) to turn and look, look, look back or at or after or for<br>1b) (Piel) to turn away, put out of the way, make clear, clear away<br>1c) (Hiphil)<br>1c1) to turn<br>1c2) to make a turn, show signs of turning, turn back<br>1d) (Hophal) to be turned back	6437	
6438	H6438	פִּנָּה	H:N-F	corner	1) corner<br>1a) corner (of square objects)<br>1b) corner (of ruler or chief-fig.)	6438	
6439	H6439	פְּנוּאֵל	N:N-M-P + N:N--L	Peniel	"Penuel or Peniel = ""facing God""<br>n pr m<br>1) a Benjamite, son of Shashak, brother of Iphedeiah of the family of Saul<br>2) son of Hur, father of Gedor, and a descendant of Judah<br>n pr loc<br>3) the place named by Jacob when he wrestled with God and located on the north bank of the Jabbok close to the Jordan"	6439	
6440	H6440	פָּנֶה	H:N-M	face	1) face<br>1a) face, faces<br>1b) presence, person<br>1c) face (of seraphim or cherubim)<br>1d) face (of animals)<br>1e) face, surface (of ground)<br>1f) as adv of loc/temp<br>1f1) before and behind, toward, in front of, forward, formerly, from beforetime, before<br>1g) with prep<br>1g1) in front of, before, to the front of, in the presence of, in the face of, at the face or front of, from the presence of, from before, from before the face of	6440	
6441	H6441	פְּנִ֫ימָה	H:ADV	within	1) toward the inside, within, faceward	6441	
6442	H6442	פְּנִימִי	H:A	inner	1) inner	6442	
6443	H6443	פְּנִינִים	H:N-M	jewel	1) a precious stone<br>1a) perhaps corals, rubies, jewels	6443	
6444	H6444	פְּנִנָּה	N:N-F-P	Peninnah	"Peninnah = ""jewel""<br>1) the other wife of Elkanah besides Hannah"	6444	
6445	H6445	פָּנַק	H:V	to pamper	1) (Piel) to indulge, pamper, bring up, treat delicately	6445	
6446	H6446	פַּס	H:N-M	long-sleeved	1) flat (of the hand or foot), palm, sole<br>1a) of the tunic reaching to palms and soles (fig.)	6446	
6447	H6447	פַּס	A:N-M	palm	1) palm of the hand	6447	
6448	H6448	פָּסַג	H:V	to go through	1) (Piel) to pass between or within<br>1a) meaning dubious	6448	
6449	H6449	פִּסְגָּה	N:N--L	Pisgah	"Pisgah = ""cleft""<br>1) mountain in Moab on the northeast shore of the Dead Sea; site uncertain"	6449	
6450	H6450	פַּס דַּמִּים	N:N--L	Pas-dammim	"Pas-dammim = ""boundary of blood""<br>1) a place in western Judah"	6450	
6451	H6451	פִּסָּה	H:N-F	abundance	1) abundance, fulness, plenty<br>1a) meaning dubious	6451	
6452	H6452	(a) פָּסַח (b) פָּסַח	(a) H:V (b) H:V	(a) to pass (b) to limp	(a) 1) to pass over, spring over<br>1a) (Qal) to pass over<br>1b) (Piel) to skip, pass over (b) 1) to limp<br>1a) (Qal) to limp<br>1b) (Niphal) to be lame<br>1c) (Piel) to limp	6452	
6453	H6453	פֶּ֫סַח	H:N-M	Passover	1) passover<br>1a) sacrifice of passover<br>1b) animal victim of the passover<br>1c) festival of the passover	6453	
6454	H6454	פָּסֵחַ	N:N-M-P	Paseah	"Paseah or Phaseah = ""limper""<br>1) son of Eshton of the tribe of Judah<br>2) ancestor of a family of temple slaves who returned from exile with Zerubbabel<br>3) father of Jehoiada, one who helped repair the wall of Jerusalem in the time of Nehemiah"	6454	
6455	H6455	פִּסֵּחַ	H:A	lame	1) lame	6455	
6456	H6456	פָּסִיל	H:N-M	idol	1) image, idol, graven image	6456	
6457	H6457	פָּסַךְ	N:N-M-P	Pasach	"Pasach = ""cut off""<br>1) son of Japhlet of the tribe of Asher"	6457	
6458	H6458	פָּסַל	H:V	to hew	1) to cut, hew, hew into shape<br>1a) (Qal) to hew, hew out, quarry	6458	
6459	H6459	פֶּ֫סֶל	H:N-M	idol	1) idol, image	6459	
6460	H6460	פְּסַנְטֵרִין	A:N-M	psaltery	1) a stringed instrument (triangular)<br>1a) perhaps a lyre or a harp	6460	
6461	H6461	פָּסַס	H:V	to disappear	1) to disappear, vanish, cease, fail<br>1a) (Qal) to vanish	6461	
6462	H6462	פִּסְפָּה	N:N-M-P	Pispa	"Pispah = ""disappearance""<br>1) a son of Jether from the tribe of Asher"	6462	
6463	H6463	פָּעָה	H:V	to groan	1) (Qal) to groan, cry out, scream	6463	
6464	H6464	פָּ֑עוּ	N:N--L	Pai	"Pai or Pau = ""bleating""<br>1) the capital of king Hadar of Edom; site uncertain"	6464	
6465	H6465	פְּעוֹר	N:N--L + N:N-M-T	Peor	"Peor = ""cleft""<br>n pr loc<br>1) a mountain peak in Moab belonging to the Abarim range and near Pisgah<br>n pr deity<br>2) a false god worshipped in Moab; corresponds to Baal"	6465	
6466	H6466	פָּעַל	H:V	to work	1) to do, make<br>1a) (Qal)<br>1a1) to do<br>1a2) to make	6466	
6467	H6467	פֹּ֫עַל	H:N-M	work	1) work, deed, doing<br>1a) deed, thing done<br>1b) work, thing made<br>1c) wages of work<br>1d) acquisition (of treasure)	6467	
